Number,State,Value,Param bagging_fraction,Param bagging_freq,Param colsample_bytree,Param feature_fraction,Param learning_rate,Param max_bin,Param max_depth,Param min_child_samples,Param min_child_weight,Param min_split_gain,Param num_leaves,Param reg_alpha,Param reg_lambda,Param scale_pos_weight,Param subsample,UserAttribute best_iteration
346,COMPLETE,0.6443672918029661,0.7798754583723574,7,0.8625351847117144,0.4789722093446866,0.01808451075195155,160,17,83,0.007121613085024135,0.10711227945361347,16,9.121372659361247,1.650910532887636,2.716439390111605,0.76780947630148,533
347,COMPLETE,0.6440793679358094,0.7785582893238607,7,0.9819949917984112,0.4583843273980265,0.01858793801699454,127,17,110,0.009258487422204063,0.1029510785127016,17,7.587929918887328,0.7073377660528797,8.944143821148927,0.9909229672790154,620
348,COMPLETE,0.644726707237783,0.7928569759956395,7,0.8544954676417638,0.48146876724817755,0.01891052530468063,179,16,85,0.001008512106424985,0.10437770247622549,15,9.042066063721423,0.793877975357356,2.146520477881631,0.8546035326979153,595
349,COMPLETE,0.6447439326582226,0.7082808299669309,7,0.870100357130642,0.4721681644274024,0.019160410723111487,174,17,112,0.006112389657560048,0.1023520316821266,16,7.698392618376482,0.006236683462951576,8.372553593240125,0.98249724674828,572
350,COMPLETE,0.6448461670646017,0.7739481165159622,7,0.8843667652724743,0.5030482280724914,0.01800145644000878,194,18,84,0.011460990375359076,0.11556494420342245,18,8.678663207852233,0.8776721462472052,8.646252235101436,0.8020536160292591,560
351,COMPLETE,0.6448746772430606,0.7837537762624636,7,0.8618508371903749,0.4609031206787776,0.019009744020946715,164,16,111,0.009073905107061237,0.10385281783176772,17,8.910598545282518,0.29284282653219085,4.423520512982513,0.9189251193109425,776
352,COMPLETE,0.6447141721900181,0.7883634882587451,7,0.6396024796971902,0.4696113076013773,0.018697648998595377,366,19,113,0.00666637528749056,0.1065522679644441,16,8.498147661178127,0.4492550228288698,8.248296981794011,0.7432570731035774,571
353,COMPLETE,0.6443820702277605,0.7755555219771264,7,0.8579407699178487,0.5006554840981999,0.018229159457771205,146,17,82,0.02606245888445913,0.09914904736517673,17,8.778821482869835,0.0010046825380363687,5.56654195300657,0.8132340927472709,573
354,COMPLETE,0.6450968251528233,0.7814087390558546,7,0.5808395924921406,0.48881236313447646,0.01847741436102555,182,16,113,0.013528166296242844,0.10868800218013812,18,8.96589242987413,0.6483477207098466,6.098150206364168,0.6862331480003491,568
355,COMPLETE,0.643753599584178,0.7724638532463052,7,0.8415845053324288,0.48450131165975496,0.014836714360825119,118,17,112,0.004715800788821137,0.10546019935733242,16,7.881866745999456,1.2954641947880343,6.745476902686139,0.8409981430346309,604
356,COMPLETE,0.6441207596709054,0.807977914527528,7,0.8723029477084261,0.46792170618229273,0.017879753814079257,156,17,109,0.007764218007656301,0.09614192109308993,17,8.81492439744804,1.7362751029915404,8.469249950829797,0.7872631792805318,574
357,COMPLETE,0.6448980933838696,0.7778504649662992,7,0.8520809993348147,0.4928332769572353,0.015284822362827064,172,16,111,0.002550863420843504,0.10343175846734548,15,7.778979072519469,0.5327823404912441,8.714656126091914,0.8219720932057455,566
358,COMPLETE,0.6439278792579618,0.7859591409890189,6,0.9072693122150857,0.48312017344962105,0.019382427174593483,90,18,113,0.04977857988051289,0.10258702689144295,16,8.861791555197218,0.8820568581045841,7.03096572552035,0.8535698572431762,678
359,COMPLETE,0.6444918813899988,0.790392530773465,7,0.9430141556525803,0.49797342678526707,0.01739795090130156,166,17,96,0.03422828662108741,0.10041493765353326,16,8.194478836486859,0.011139687338214405,8.086615298965318,0.8367115298017332,851
360,COMPLETE,0.6446177784228796,0.7791768256696004,7,0.6569081698384793,0.4570366191494574,0.01884919462219352,187,17,112,0.001701190812521889,0.1014682135497355,17,7.6476695872811815,0.3712560685926512,8.858923135502371,0.9682953447918958,584
361,COMPLETE,0.6447927011028184,0.78305694614353,7,0.8803543554692784,0.4912963155285634,0.017189202241441125,102,16,82,0.006129591485545764,0.09848684546495429,16,8.69855903409427,0.7609800127285448,6.501203250124207,0.8113214604558028,803
362,COMPLETE,0.6442941748586365,0.7888130320568879,7,0.8393203685985355,0.49478968132715445,0.015617053592540718,467,17,113,0.00494767826550533,0.09823310066151276,15,6.527673492444527,2.0661618221845566,2.535945290195795,0.8665968261346085,915
363,COMPLETE,0.6450085689858013,0.7749942410192188,7,0.8604601361260352,0.5034226039861407,0.01863140081811892,207,16,86,0.09156865221413352,0.13902799767261323,17,8.73839826865789,0.6357955804246668,8.486092242043124,0.6611723590507878,562
364,COMPLETE,0.6440974899926094,0.770903229427417,6,0.7771355830940422,0.48058698567158437,0.0181014564454531,76,17,111,0.0178736574449216,0.09706728454513752,16,8.637222934830081,1.0807095888769436,9.406240656393141,0.9057703790516974,449
365,COMPLETE,0.6441489269127483,0.7645437713176412,7,0.8737813199877447,0.46452620837386294,0.01951514938938318,155,16,110,0.010149669753424788,0.10194992058544018,18,6.790900806174212,0.00997383357290275,4.866576814326096,0.9409776459429412,476
366,COMPLETE,0.6444117342450417,0.781532630848496,7,0.5925635201453971,0.48871382181698186,0.01921115970579737,313,20,112,0.004284002858058662,0.11053076073026248,16,7.7344263359327705,1.3351497274268616,8.223483985460726,0.6185931730495643,587
367,COMPLETE,0.6453714423648292,0.6995066868621692,7,0.8516367634132425,0.5071269598172868,0.017663701222835327,178,16,114,0.0036081189135225003,0.09987189723303067,17,8.83558173438296,0.08822993705278273,8.05048403541555,0.8294064407476355,573
368,COMPLETE,0.6445562391615953,0.7131903458445534,7,0.7922254681878304,0.5072744520636652,0.01747685385044462,198,16,114,0.002773166849131056,0.10029337838429575,17,8.876400678767205,0.08239690186830494,7.959414708145918,0.8247930443079414,572
369,COMPLETE,0.6450784316045355,0.6873068276755198,7,0.842385042984079,0.5108320474093794,0.01767022185096912,178,16,114,0.0020747064936778837,0.0997067031095369,17,8.923702210192717,0.07177267699176468,8.070614786851609,0.8008280514635456,573
370,COMPLETE,0.645157810714363,0.777612692803857,7,0.8466162543893268,0.5058762842459289,0.0175348383524168,182,16,114,0.003514813131434617,0.10127400869440624,17,7.996747498485218,0.09221255090610134,8.18307642252074,0.8290864267510046,586
371,COMPLETE,0.6453233419321831,0.7779262366262688,7,0.8477304471232436,0.5048954930954411,0.01757951776632951,184,16,114,0.003476605975896834,0.10115670114851617,17,7.984879414530122,0.1247822774554059,7.9380706931515626,0.8171206716139859,564
372,COMPLETE,0.6441991314044234,0.7043311931773125,7,0.8344663800634402,0.5059282972452368,0.017327534288654148,195,16,114,0.0034809395980057744,0.10084095764619516,17,8.040358298227721,0.09746499906075529,7.8844146327566085,0.8317276808054314,573
373,COMPLETE,0.6451297006286228,0.6995424883173097,7,0.8490116076499747,0.5098210773728379,0.01756881682674636,180,16,114,0.003479135231365849,0.10063607800547097,17,7.969863970453958,0.0941006553459829,7.939085883543027,0.8180328306640525,573
374,COMPLETE,0.6446566338559201,0.702041428958573,7,0.8399164111399244,0.5061019200975487,0.01736825566173114,190,16,114,0.0025664202097475837,0.10158838462174938,17,7.919124155738886,0.0788500355275501,7.370667334238082,0.8262313902164884,575
375,COMPLETE,0.6446793284009331,0.7760466869206613,7,0.8652987721544322,0.5036690783616551,0.017582783131592162,186,16,114,0.003753193928374017,0.0994212429799126,17,7.932645488748805,0.12745506971807466,7.752860417899837,0.8373492036725202,588
376,COMPLETE,0.6446232118248889,0.69068513128533,7,0.8539218708150079,0.5074962129929563,0.01751871836845474,202,16,113,0.005326506887959912,0.11288461508879422,17,8.005774731675274,0.11240615259385264,7.632348958507045,0.8160593734316887,567
377,COMPLETE,0.6440717483128733,0.7772615018826153,6,0.8266756228987908,0.5057480394521628,0.017195236659845858,185,16,114,0.003984498557716044,0.10015334381124809,17,7.866147492128024,0.06843992933561471,8.099730828800833,0.8299440773027088,638
378,COMPLETE,0.6450051539086673,0.6953381997676433,7,0.8463977607047048,0.5119463080189975,0.01768618055040171,176,16,113,0.0030328784243633697,0.10130249868453514,17,7.818237513429723,0.05443204517744886,8.114938602457862,0.69787204011692,570
379,COMPLETE,0.6448917526287307,0.7524474552286666,7,0.8850351632809877,0.5089759079296845,0.01908155855999969,174,16,113,0.01087926949762559,0.09873657077217877,17,7.9968605561882,0.032905180117345424,7.9017648009745285,0.8087181902462184,741
380,COMPLETE,0.6450629351562015,0.7839231354565506,7,0.869171970503848,0.5067340598508688,0.017433213910410618,234,16,114,0.007817075638500846,0.10973679849616172,17,7.8409229792595685,0.0404808922399908,6.715552511516653,0.8228804171939503,574
381,COMPLETE,0.6450105515881124,0.779241844476564,7,0.8359989862971852,0.501763425424727,0.017771827242476054,194,16,91,0.005679253637966672,0.10212287239416568,17,9.335373177969192,0.11694920253233342,2.374668670652789,0.8398960023379637,607
382,COMPLETE,0.6450034999539465,0.73613903752444,7,0.8582053348889684,0.5087939250221652,0.018947240224780133,64,16,113,0.1350457299866228,0.09954285056775394,17,9.236305230108387,0.19010197528922054,8.351017571632429,0.8153847538896827,629
383,COMPLETE,0.6440137491576977,0.6740181540231451,7,0.8455911820162184,0.4551502484383303,0.017591711410544175,216,16,114,0.014282149154282641,0.10094433849906025,17,7.950443924998677,0.09864932240745918,8.214088530247922,0.8254438097465591,573
384,COMPLETE,0.6448251157575403,0.7999371423223439,7,0.8908206803227028,0.49923367929997214,0.01877788520893947,209,16,113,0.001436168635654286,0.09894536903496651,18,7.639588857149985,0.09254853076333747,7.219632557566421,0.7944482068325643,583
385,COMPLETE,0.6450074330082609,0.7811268052286805,7,0.7619803746423585,0.5054875182145714,0.01728893073909279,166,16,98,0.0022576998154259587,0.10030209236432058,17,8.08652819520056,0.007054669739739705,7.507404340925215,0.8355310294846194,563
386,COMPLETE,0.6444946463164649,0.7852609329745528,7,0.8701925396207789,0.5044964162328603,0.019603092569174467,184,18,113,0.004708164214781529,0.12832424147845287,15,7.5510801316300205,0.4733759031491602,6.933876833982204,0.8092682660950441,564
387,COMPLETE,0.644274556026398,0.6754025371912165,7,0.8322347121595407,0.4779121533598614,0.01748549319671153,194,16,87,0.0066343228384250505,0.10224761176172341,19,7.772977690848504,0.14996133129301262,8.026605967943551,0.8297827512944791,573
388,COMPLETE,0.6444731949166849,0.7743288964433063,8,0.8565216218037338,0.5146895787793061,0.01707528323013506,175,17,114,0.009025293297522637,0.09800326118467671,17,7.909597223079713,0.013616735711840036,7.732297310636567,0.8478298840886007,749
389,COMPLETE,0.6446928851140331,0.7784520743763106,7,0.8126745234879484,0.45236194790387757,0.017860544630894707,166,16,113,0.003092649266177081,0.0996292148504874,17,9.034815165994065,0.0016083145046587042,2.8130970077061015,0.8130995129805547,561
390,COMPLETE,0.6443234816502761,0.7100480584673695,7,0.8776910836081796,0.5014770447265754,0.01928895566001511,84,21,114,0.004010670878876488,0.10120438353177191,18,6.329621046722061,0.060957275363484435,6.355159513617751,0.6253671147629998,570
391,COMPLETE,0.6444379296013428,0.6791236032492722,7,0.904067978449868,0.4846535603262699,0.017671924841467464,187,20,112,0.0027383903597432433,0.09886063147181537,17,7.678885781385827,0.2608550470116296,9.205699464367278,0.6515866284597689,571
392,COMPLETE,0.6445599435914993,0.7926902078535795,7,0.8620187464920733,0.4999649531247327,0.018514493643718728,160,17,80,0.00668849231028527,0.10265266263394819,17,8.009103422851556,0.008791805322170682,8.239740610307564,0.8418693037484976,875
393,COMPLETE,0.6448723159815694,0.7814847473678889,7,0.8469479199220216,0.4826031883917785,0.0190716367910282,176,16,76,0.020423274752774064,0.0976359366111734,15,8.568814153199279,0.11290758807886939,8.435917146945355,0.7788233559184027,805
394,COMPLETE,0.6447675131228269,0.7725697106775635,7,0.8380467488973474,0.48650863223328566,0.018700289074143023,182,17,114,0.01194376101214218,0.10176132882803608,19,7.862182481452029,0.04493915558974238,2.1253873152555607,0.8193971729542217,542
395,COMPLETE,0.6441801841563912,0.6938953494207158,7,0.8248021518117619,0.503979570042363,0.017452963014007103,202,16,90,0.005224776573206197,0.12951659999082712,17,8.787691438862943,0.07584090420932277,2.6080670078271764,0.8279090446213574,546
396,COMPLETE,0.6445968914396134,0.7866022947145107,6,0.8519473288209268,0.4955465391064735,0.018954606872627688,95,23,100,0.003966155922731503,0.1304986741920722,16,8.967583354904088,0.5863979149590146,6.551001763906572,0.611968099299046,682
397,COMPLETE,0.644283204459182,0.7433444262138386,7,0.8674190343813402,0.5078666229091677,0.017898939649723063,106,21,113,0.008508899143573055,0.1270125825176767,15,7.731125050159007,0.027740840737002642,7.868238982426173,0.8018775264144672,592
398,COMPLETE,0.644585228022414,0.7284851566848086,7,0.8830658629211565,0.4808055512959016,0.01765086830683343,167,17,85,0.0018713386612229297,0.10026702214496334,14,8.840469157719507,0.08875881349417047,2.3173294931533692,0.9736756217990953,821
399,COMPLETE,0.644610951840868,0.7972011382944744,7,0.8607518643330366,0.4859301818468049,0.018385778060272515,158,21,112,0.00355022255075609,0.09672903243822914,17,8.696828089061306,0.006124440419359687,8.050278119391189,0.9981777716579329,571
400,COMPLETE,0.6447956339253362,0.7773777526947068,7,0.8424038044175581,0.4538698125456601,0.017313947205542433,174,16,84,0.004612724767471079,0.09614147017593885,16,7.815275129323994,0.3586093035920034,8.955092106905571,0.6736490911843162,620
401,COMPLETE,0.6455553528419115,0.7836305603485366,7,0.873704715892946,0.4974493370344933,0.018835966584374364,78,17,92,0.010204674087862985,0.09903080986683462,16,8.756798662866279,0.9725161034731435,5.960717342005783,0.8357658058997844,981
402,COMPLETE,0.6442803788043567,0.7827954058199408,7,0.8953238761796757,0.4962106679646265,0.018748351651289172,75,17,113,0.011158274505754469,0.09951180605814305,16,8.750046100302797,0.9382989092330196,5.997333306439982,0.8415217885680768,532
403,COMPLETE,0.6447170014170999,0.7844670040044103,7,0.9166356130166434,0.4941761604881596,0.01862437026205798,70,21,95,0.00980453183614109,0.10032851113466411,16,8.611564215877479,0.9695741568231689,6.199966338683206,0.8346342230724184,819
404,COMPLETE,0.6443310405448531,0.7869015011642632,7,0.8787907019879672,0.5021230099164058,0.017806446984320094,190,17,94,0.007803076385126629,0.1011422889864081,16,7.580409598386664,0.7123129307757841,8.505976480982516,0.8516515535525054,571
405,COMPLETE,0.6448443952254193,0.7762827193309977,7,0.8298148197340467,0.49921763980947187,0.017564163005508657,141,18,114,0.014070034185987842,0.09899181553034006,16,7.658284621524762,5.933343754559804,5.9883870920662226,0.8459489515572929,565
406,COMPLETE,0.645062552924765,0.7802277163544994,7,0.8718915914107831,0.49733045747659455,0.018874713294090923,182,19,107,0.010774062062709457,0.102750337524475,16,8.773930139392554,1.1769900692942694,8.238701513188026,0.9316380607083201,567
407,COMPLETE,0.6440303744390593,0.6688390359192796,7,0.8524470426408219,0.4916695432935484,0.018561167218615993,164,16,111,0.006582424437999655,0.09855269212926084,16,8.838691849219327,0.4894534752926369,8.635731711002085,0.9802214853489815,513
408,COMPLETE,0.6444330284655395,0.7914962025922321,7,0.8915098214023993,0.5005718584897817,0.017424216733470436,84,21,77,0.01730845361038732,0.1008798834303873,14,8.672940225184997,0.8331647864683989,5.786882392383098,0.7094198450986143,807
409,COMPLETE,0.6449851992843256,0.7690057658704388,7,0.8631713816139643,0.49849000794867243,0.017708662902572413,249,17,112,0.00910572531403333,0.14027120017930972,16,7.732723084659984,0.6042460361250277,6.775265724975472,0.8344034595168366,561
410,COMPLETE,0.6438095018248371,0.7821864969038982,5,0.6948485880820379,0.48316416116165956,0.017992462928529355,480,16,101,0.007517273048145695,0.09987650059207204,16,8.903609330634758,3.8294363062122367,6.449896580029144,0.8220318427614778,783
411,COMPLETE,0.6451318475547291,0.7847697510806979,7,0.8007969501971777,0.49010566441748565,0.01942493815269011,152,20,93,0.012574031900825913,0.10354957908705414,14,8.762331324511603,1.0185712030450575,6.1420958948634325,0.9556319732114108,596
412,COMPLETE,0.6449131325833823,0.7784776543707412,7,0.8394092088636855,0.49394900651161366,0.01828181625459063,171,21,90,0.00529296701502818,0.09809739766831016,19,7.6033832236169125,0.007983976841608766,7.582645808093678,0.6268065263879845,564
413,COMPLETE,0.6446685044639916,0.7882130809967751,7,0.8199241384594754,0.5041589239486876,0.01972295123355841,202,17,108,0.006226180802688083,0.12523795357964113,15,8.680077446776092,0.011603994140847507,8.362220950788103,0.6014551435859319,536
414,COMPLETE,0.6451464295054204,0.7742225184262137,7,0.8754042526065614,0.49739613675316147,0.018770528951742985,190,16,112,0.009675421401167094,0.11375368862597678,16,8.819374957567653,0.14013558148119457,8.823281700142562,0.8449471110453546,561
415,COMPLETE,0.6443594935672091,0.748753135979542,7,0.7131131887837161,0.47510140926695504,0.01922759849813246,175,21,114,0.014183155303556554,0.09925179501172744,14,8.972865444498126,2.8753681511658336,8.044778823278111,0.6429767815069601,574
416,COMPLETE,0.6447426252123742,0.7816512322760714,7,0.8491004521806014,0.4879754892776867,0.018455459093288537,129,16,110,0.007778953583600899,0.12350762462390175,18,7.711006582678622,1.4910600579499167,7.120024094457751,0.8287565649615809,567
417,COMPLETE,0.6450805928196673,0.7850254786402483,7,0.8571141212117873,0.4845234232510941,0.019024865604594036,162,17,103,0.0046539671532197,0.10213448532780206,16,7.900361926072728,0.06271840546333951,7.729962433029099,0.7271666583776946,598
418,COMPLETE,0.6449082064417843,0.7555792805871694,7,0.8831397819672465,0.47911804835973526,0.01759715659445566,64,21,113,0.005954803423391379,0.11929578357288739,19,8.717952439596708,0.736384084255843,7.344918916448014,0.7550530914078729,565
419,COMPLETE,0.6449751612437957,0.7943648359514717,7,0.8325432547328188,0.5022100029936876,0.01714665671381777,177,16,113,0.02298113415615388,0.10134634826895583,18,8.899182572774588,0.3986474846331659,5.783628172117558,0.8174567455921301,570
420,COMPLETE,0.6444113270078102,0.8046340805121491,7,0.8678591911673664,0.48643706847567203,0.017432328227252422,149,17,114,0.003661779166451087,0.10027587017824796,16,7.809568563683081,0.9212818880648114,8.288923520090353,0.8350669280530612,574
421,COMPLETE,0.6447388350483165,0.7790643157744551,7,0.8450040242679973,0.5099735997784759,0.017774563253729316,187,21,112,0.010764889254152917,0.09785109377400047,15,8.07471783564399,1.2107055381961451,7.929850907845639,0.8538049763401944,563
422,COMPLETE,0.6450572409794739,0.7896717306052633,7,0.8556359204871214,0.49202338901621084,0.01731385809227731,76,16,88,0.005598670178696416,0.1018734766455022,14,9.122056639484061,0.004864609679596283,8.546969924292549,0.6357264574132151,990
423,COMPLETE,0.6451484728360906,0.7757783836179322,7,0.835109101428072,0.48163942259152726,0.01792822957204227,169,17,111,0.35742365795948766,0.10315063050082365,14,8.631248495717118,0.08357404459471575,6.631237291429659,0.8063047021614325,845
424,COMPLETE,0.6449795944140084,0.7765867159024238,7,0.8992685105751821,0.4808150805128801,0.017896473548909934,163,17,111,0.00860495844525585,0.1036504213907185,14,8.616504925485998,0.07691522271699763,9.063906878380248,0.7965963530030378,602
425,COMPLETE,0.6443277326354115,0.7823025637039924,7,0.8107774014104526,0.49542771421840975,0.01801748385769879,155,17,109,0.004538041492006904,0.1048509624153226,14,8.534515259816688,0.08684034937535205,9.538007366822,0.6620179339761676,611
426,COMPLETE,0.6443642303792174,0.7860388687319454,7,0.8260198829685537,0.4769516433527643,0.018142045449747582,135,17,110,0.7682308923352993,0.10395554074116525,14,8.649230939932279,0.048637785093109245,6.298088336082767,0.7873475476084008,791
427,COMPLETE,0.6451739537411085,0.7793444698833092,7,0.8737580619024201,0.5061339759746807,0.017743823713007784,169,17,79,0.001224849020710771,0.10286454273645039,14,8.73400556949232,0.0789833693308476,8.160170669899792,0.6150858564112804,679
428,COMPLETE,0.6444517113665971,0.7801003135246517,7,0.8819889887596263,0.5071803112360509,0.01774837689664191,146,17,78,0.0011609415344334634,0.10205646225516925,14,8.74212601798292,0.06875815075519114,8.136705516038628,0.6157901109328254,610
429,COMPLETE,0.6445460868088603,0.7876248506230555,7,0.8733111752565524,0.5050756694141174,0.01764184379795043,158,18,79,0.0014359010778400992,0.10241883111948537,14,8.830404070755524,0.11377387807068318,8.329408196852714,0.5901745717486689,598
430,COMPLETE,0.6448236868549737,0.7833334101927547,7,0.8847725846402547,0.5088906147923751,0.017582831081791934,117,17,78,0.0012605210517529877,0.10435849080619801,14,8.79157707728619,0.10362586621956255,7.896394351344085,0.6046706641375127,609
431,COMPLETE,0.6447002904015842,0.7919181948052958,7,0.8683269269056404,0.5060531768107842,0.01779662849498979,182,23,79,0.0012120949573820724,0.10611795748272222,14,8.73247305311277,0.009698574430019946,8.115502281348208,0.6200529094126243,530
432,COMPLETE,0.6459668803533299,0.7796973517033403,7,0.8609298633663668,0.5019062515947565,0.017508301314645907,199,17,80,0.0015259590499334338,0.1027937372274911,16,8.840387838988532,1.3601807215576736,8.75388872985135,0.6530302697204011,857
433,COMPLETE,0.6449300722233087,0.7840061768834186,7,0.8759543448557067,0.4992686602426275,0.01737535551382732,194,17,80,0.002134358790682446,0.11637547978981899,16,8.889405249769474,1.6657146972847925,8.84304109137565,0.6510370224074993,596
434,COMPLETE,0.6452525791048319,0.7808099098406291,7,0.9015648427484303,0.5012995081456975,0.01775617855840247,166,17,81,0.0016738709373784425,0.10319793743296551,16,8.809494388652952,1.5408777351805045,8.679970479359202,0.63046702998987,852
435,COMPLETE,0.6448656572956093,0.7805579925696199,7,0.9046610553038812,0.50344460030653,0.0177021942875588,209,17,81,0.0011082381451233381,0.10520504214637058,16,8.951153161213298,1.4203064705674033,8.789605853290677,0.630541036597351,562
436,COMPLETE,0.6450151526543766,0.7886435865404133,7,0.9061632910847565,0.501673807974061,0.01788944429355449,169,17,80,0.0019718798854381635,0.10389297424667232,16,8.859046228997785,2.2053221128903213,8.98624900971296,0.6451297774764394,622
437,COMPLETE,0.6446801535921654,0.7856985593931209,7,0.8914016537441283,0.500012731261212,0.018202513138625198,81,17,81,0.0015992149890772893,0.10298425423077079,16,8.708761775155622,1.577907339158221,8.701705765010058,0.6359091883350539,564
438,COMPLETE,0.6454753700207497,0.7833620536310845,7,0.8946861094607695,0.503146286327791,0.01770976392645097,143,17,79,0.0013957958356347372,0.10267453659663023,16,8.802035542591016,1.3346457176146966,9.17483517658021,0.6190257409433387,863
439,COMPLETE,0.6444914884417929,0.7828900213698519,7,0.9005436691591324,0.5030197221486921,0.017506543231476223,144,17,81,0.0015392484804292127,0.10471217069174509,16,8.84309320150853,1.3595211439636787,8.770883723914322,0.6299880574034245,616
440,COMPLETE,0.6441823846663437,0.7904417897494086,7,0.9171400271884066,0.4982420256338814,0.0172346743230473,133,17,80,0.0015832683640103658,0.1032757293934741,16,8.993018795678445,1.9309076714564333,8.952823420041113,0.623283786778006,627
441,COMPLETE,0.6443342948704484,0.7863962883122446,7,0.9123073983450253,0.5008629964329103,0.017626284039163314,510,17,79,0.0017870021506169278,0.10268700933549835,16,8.906602245631632,1.1827349034852175,9.244883861172621,0.6498608143199045,574
442,COMPLETE,0.644283822459542,0.7840158007912864,7,0.935344647154271,0.4965755132627435,0.01749487377913082,227,17,82,0.0014583403180193576,0.10199451930350113,16,8.788307226947873,1.4900084451112106,9.173285128296236,0.6374235289781525,636
443,COMPLETE,0.6444965681904169,0.7952429924811594,7,0.8898786216619363,0.5014358737127819,0.017903643521467325,152,17,80,0.0010607923208100873,0.1051398173636034,16,9.048717247678622,1.6817222204625122,9.413406870729318,0.6681880228114545,584
444,COMPLETE,0.6446943997507536,0.7884013849665886,7,0.891886473662622,0.48980338262513534,0.017996817944370438,146,17,81,0.0014776141665309105,0.10321178476834186,16,8.817226506712146,2.499281998118215,9.288724273868793,0.6576816814950036,673
445,COMPLETE,0.6445391923539766,0.8009896923175552,7,0.8983852509719418,0.5035743251495227,0.018342022559354885,293,17,79,0.0012883361002908218,0.1040872124655666,16,8.94328738543187,1.3182778823832646,9.136069265560284,0.6212279111280977,541
446,COMPLETE,0.6442840117891321,0.7819165444595136,8,0.9268718477767547,0.4934815706657989,0.017803088062900117,126,18,92,0.007242894447343355,0.1071383451682461,16,8.83664532122312,1.0872807041412316,8.72480788145873,0.606610521986536,671
447,COMPLETE,0.6439609190575565,0.8115580032593721,7,0.9107422212536378,0.46234656161857784,0.017660098094516765,138,17,82,0.012158412033945552,0.10148238962131229,16,8.763862855036269,1.8668460688341106,9.009419883503432,0.6426865269264108,739
448,COMPLETE,0.6447456294800203,0.7855383109534206,7,0.8859171878087037,0.4984769049051673,0.01735539174275466,90,17,78,0.0017694494887140022,0.10581170831800135,16,8.901596161534059,1.251509486624814,8.588024016391216,0.6282606179749052,617
449,COMPLETE,0.6443936550553186,0.7921254854902532,7,0.7517091488671378,0.48752518522658084,0.018493599475592,159,17,83,0.009285520006005578,0.10243324943062808,15,8.673952126476717,2.0792613931389696,9.055239836018426,0.6394923475858649,743
450,COMPLETE,0.6447937584907176,0.7811421814435812,7,0.8977338461964884,0.5025597413690971,0.01703518136093658,197,17,81,0.016336372249766133,0.10090594514667933,16,8.776044484595344,1.5971427785988859,8.517260740173867,0.6162902872153679,616
451,COMPLETE,0.6443172409183168,0.7976219357558243,7,0.9204824305749035,0.48993516072954535,0.017557261409686397,155,18,77,0.006752738932754967,0.09698931988598102,15,8.825263090367118,1.0811118357037794,9.655841990012156,0.6276013738372913,591
452,COMPLETE,0.6448150205609077,0.7872085173389526,7,0.729151847271931,0.5000557028273684,0.018112749583585185,452,17,80,0.0017408240533874407,0.1040157527334538,16,8.878595557960637,1.3615137989377524,8.936991686428666,0.6818686421332442,616
453,COMPLETE,0.6444217401352639,0.7835912474601082,7,0.6760446034905233,0.5408922675635911,0.017434615908227077,142,17,82,0.007770783746597494,0.10161623436522584,19,8.702426940779802,1.1187260917808362,2.7044112721328406,0.6531330481826202,567
454,COMPLETE,0.6442231298230284,0.7807559801671079,7,0.8631796325060339,0.4960875502421864,0.01779345298319526,71,17,78,0.0013156460683377033,0.12641660899082846,16,7.539586692628523,0.00699910508324362,2.495757051666182,0.6100740179502859,606
455,COMPLETE,0.645245534615179,0.7785620873704497,7,0.8848151176343996,0.4853484674774797,0.017665974053412498,186,17,80,0.001025737868596433,0.09772781208683325,16,8.395156521132096,2.3627999589623565,8.661942374681994,0.9881099585414863,564
456,COMPLETE,0.6452937850825944,0.7782064554715854,7,0.8819008690406941,0.4713015108678956,0.017240191178877755,197,17,80,0.0010389480526175278,0.09776040204408101,16,8.406543527306715,2.929393499440722,8.717713695490666,0.9970287791673196,931
457,COMPLETE,0.6451904004096491,0.7773023898442832,7,0.8903236288035946,0.47080803801987064,0.017105037861722308,219,17,80,0.0011725053721012427,0.0971186074591437,16,8.321764174734028,2.2365415064510135,8.656631065233146,0.990821709495921,585
458,COMPLETE,0.6448722766867488,0.7792682786682916,7,0.9038901393214691,0.47251892557446623,0.017238808809403382,201,17,79,0.00102420872691221,0.09799507461899135,16,8.412155043967799,2.764243755631972,8.673335358252839,0.9883882266830053,932
459,COMPLETE,0.644487680416453,0.7734092187637971,7,0.8865320712114751,0.4664174883476927,0.01730525934885799,211,17,79,0.001065464340795095,0.09760115782532132,16,8.471492113066052,2.8877480679322107,8.796743916130975,0.9976399872120907,679
460,COMPLETE,0.6452614097226933,0.7781455946254056,7,0.8795036710128886,0.4683931188360985,0.017188005889843767,193,17,81,0.00130679070196191,0.0962426029917228,16,8.273175277835982,2.96149496469089,8.898913738728087,0.9969616810637434,852
461,COMPLETE,0.6448222293743558,0.7775133885889064,7,0.8761614960888708,0.47211531119739225,0.017204497518626124,205,17,81,0.0010113353857705727,0.09681073622292448,16,8.335505062835425,3.511740112126672,9.153691838824395,0.9777330905061942,574
462,COMPLETE,0.6449611758599256,0.7755408813801916,7,0.8819185266974967,0.46804683750503506,0.017104410371476395,199,19,80,0.0012490958146027073,0.09682555994341104,16,8.429316375204456,3.2815517853283955,8.919150306537919,0.9809278993344326,565
